id,sale_date,id_product,qtd,total,usd_price,usd_brl,custo_total_brl,resultado,prejuizo
6624,2024-04-12,20,6,185001.0,5689.04,5.1364,175327.11033599998,9673.889664000017,0.0
362,2024-04-21,20,10,292917.3,5689.04,5.2269,297360.43176,-4443.131760000018,4443.131760000018
5549,2024-04-28,20,10,308334.0,5689.04,5.1184,291187.82336,17146.17664000002,0.0
2864,2024-05-02,20,6,175750.95,5689.04,5.1184,174712.694016,1038.2559840000176,0.0
8179,2024-05-27,20,15,462502.0,5689.04,5.1704,441219.18624,21282.81375999999,0.0
5654,2024-06-05,20,5,146458.65,5689.04,5.2841,150307.28131999998,-3848.631319999986,3848.631319999986
5207,2024-06-14,20,1,30833.0,5689.04,5.363,30510.32152,322.6784799999987,0.0
3671,2024-06-27,20,1,29291.35,5689.04,5.5229,31419.999015999998,-2128.6490159999994,2128.6490159999994
1038,2024-07-01,20,5,146458.65,5689.04,5.5893,158988.75636,-12530.106360000005,12530.106360000005
3267,2024-07-04,20,7,205042.3,5689.04,5.4839,218386.88519200002,-13344.585192000028,13344.585192000028
1355,2024-08-18,20,5,146458.65,5689.04,5.4632,155401.81663999998,-8943.166639999981,8943.166639999981
4078,2024-08-24,20,3,92500.0,5689.04,5.5263,94318.025256,-1818.0252559999935,1818.0252559999935
743,2024-08-24,20,8,234334.6,5689.04,5.5263,251514.734016,-17180.134015999996,17180.134015999996
6490,2024-08-25,20,6,185001.0,5689.04,5.5263,188636.050512,-3635.050511999987,3635.050511999987
2578,2024-09-01,20,2,61667.0,5689.04,5.6562,64356.696096,-2689.6960959999997,2689.6960959999997
8411,2024-10-14,20,14,410084.6,5689.04,5.6045,446379.14552,-36294.54552000004,36294.54552000004
22,2024-11-04,20,2,61667.0,5689.04,5.7898,65876.807584,-4209.807583999995,4209.807583999995
8249,2024-11-16,20,13,400835.0,5689.04,5.7885,428103.10452,-27268.104519999993,27268.104519999993
4277,2024-11-22,20,6,185001.0,5689.04,5.8124,198401.856576,-13400.856575999991,13400.856575999991
3918,2024-12-17,20,3,87875.0,5689.04,6.1685,105278.52972,-17403.529720000006,17403.529720000006
5454,2024-12-25,20,12,370001.0,5689.04,6.1541,420131.05276799994,-50130.052767999936,50130.052767999936
8961,2023-02-03,21,7,58084.9,1674.22,5.103,59804.81262,-1719.9126199999955,1719.9126199999955
5354,2023-02-04,21,3,24893.8,1674.22,5.103,25630.63398,-736.8339799999994,736.8339799999994
2136,2023-02-13,21,1,8735.0,1674.22,5.1834,8678.151948,56.84805199999937,0.0
4568,2023-02-28,21,12,104815.0,1674.22,5.2078,104628.034992,186.96500799999922,0.0
7343,2023-03-08,21,7,61142.0,1674.22,5.1387,60223.200198000006,918.7998019999941,0.0
3789,2023-03-09,21,10,82978.7,1674.22,5.1353,85976.21966,-2997.5196600000054,2997.5196600000054
3041,2023-04-01,21,14,116169.8,1674.22,5.0804,119079.902032,-2910.1020319999952,2910.1020319999952
5898,2023-04-06,21,3,26204.0,1674.22,5.0683,25456.347678000002,747.6523219999981,0.0
324,2023-04-17,21,5,43673.0,1674.22,4.9421,41370.813310000005,2302.186689999995,0.0
9879,2023-04-19,21,3,24893.8,1674.22,5.0467,25347.858222000003,-454.0582220000033,454.0582220000033
9232,2023-05-04,21,11,96080.0,1674.22,5.0106,92277.314052,3802.6859479999985,0.0
5285,2023-05-10,21,2,16595.55,1674.22,4.9547,16590.515668,5.034331999999267,0.0
9282,2023-05-12,21,6,52407.0,1674.22,4.9234,49457.128488,2949.871511999998,0.0
8953,2023-05-23,21,1,8298.25,1674.22,4.9674,8316.520428,-18.27042799999981,18.27042799999981
828,2023-05-26,21,5,43673.0,1674.22,5.0114,41950.93054,1722.0694599999988,0.0
6450,2023-05-29,21,8,66382.2,1674.22,4.9954,66907.188704,-524.988704000003,524.988704000003
6801,2023-06-02,21,1,8298.25,1674.22,4.9558,8297.099476,1.150524000000587,0.0
8222,2023-06-08,21,11,91276.0,1674.22,4.9119,90459.613398,816.3866019999987,0.0
7419,2023-06-22,21,3,24893.8,1674.22,4.775,23983.201500000003,910.5984999999964,0.0
4772,2023-06-26,21,9,78611.0,1674.22,4.7698,71871.251004,6739.748995999995,0.0
1533,2023-07-31,21,9,74680.45,1674.22,4.7415,71444.82717,3235.622829999993,0.0
4590,2023-08-01,21,9,78611.0,1674.22,4.7752,71952.61809599999,6658.381904000009,0.0
5671,2023-08-22,21,2,17469.0,1674.22,4.9431,16551.673764000003,917.3262359999972,0.0
4754,2023-09-14,21,4,34938.0,1674.22,4.8751,32647.959688,2290.040312000001,0.0
9406,2023-09-16,21,6,52407.0,1674.22,4.8689,48909.65854800001,3497.3414519999933,0.0
1829,2023-09-29,21,1,8298.25,1674.22,5.0076,8383.824072,-85.57407199999943,85.57407199999943
4380,2023-11-06,21,12,104815.0,1674.22,4.8999,98442.12693599999,6372.873064000014,0.0
9501,2023-11-30,21,15,131018.0,1674.22,4.9355,123946.69215,7071.307849999997,0.0
680,2023-12-08,21,12,104815.0,1674.22,4.9158,98761.56811200001,6053.431887999992,0.0
3965,2023-12-10,21,14,122284.0,1674.22,4.9158,115221.82946400001,7062.1705359999905,0.0
8414,2023-12-15,21,14,116169.8,1674.22,4.9397,115782.02347600002,387.77652399998624,0.0
5790,2024-01-07,21,7,58084.9,1674.22,4.8899,57307.378646,777.5213540000041,0.0
8462,2024-01-22,21,1,8298.25,1674.22,4.949,8285.71478,12.535219999999754,0.0
2245,2024-02-11,21,6,49786.65,1674.22,4.9717,49942.317444,-155.6674439999988,155.6674439999988
2472,2024-03-16,21,11,96080.0,1674.22,4.9937,91966.076554,4113.923446000001,0.0
1874,2024-03-23,21,4,34938.0,1674.22,4.9897,33415.422136,1522.577863999999,0.0
4820,2024-04-02,21,10,82978.7,1674.22,5.0476,84507.92872,-1529.2287199999992,1529.2287199999992
1972,2024-04-17,21,4,33191.1,1674.22,5.2469,35137.859672,-1946.7596720000001,1946.7596720000001
6208,2024-04-19,21,1,8735.0,1674.22,5.2269,8750.980518,-15.980518000000302,15.980518000000302
2108,2024-04-21,21,4,34938.0,1674.22,5.2269,35003.922072,-65.92207200000121,65.92207200000121
9224,2024-04-25,21,7,61142.0,1674.22,5.1679,60565.41076600001,576.5892339999918,0.0
2839,2024-05-30,21,14,122284.0,1689.08,5.1972,122898.812064,-614.8120639999979,614.8120639999979
1808,2024-06-10,21,5,43673.0,1689.08,5.3666,45323.08364,-1650.083639999997,1650.083639999997
155,2024-06-22,21,9,78611.0,1689.08,5.4416,82721.679552,-4110.679552000001,4110.679552000001
6767,2024-06-24,21,15,124467.1,1689.08,5.4,136815.48,-12348.380000000005,12348.380000000005
2044,2024-06-28,21,7,58084.9,1689.08,5.5589,65725.98768399999,-7641.087683999991,7641.087683999991
4567,2024-07-22,21,5,41489.35,1689.08,5.5598,46954.73492,-5465.384920000004,5465.384920000004
613,2024-07-22,21,14,122284.0,1689.08,5.5598,131473.257776,-9189.257776000013,9189.257776000013
4761,2024-07-23,21,9,74680.45,1689.08,5.5807,84836.23880400001,-10155.78880400001,10155.78880400001
5087,2024-08-21,21,12,104815.0,1584.96,5.4707,104050.08806400001,764.9119359999895,0.0
8946,2024-08-26,21,6,52407.0,1584.96,5.4921,52228.552895999994,178.44710400000622,0.0
5024,2024-09-06,21,15,124467.1,1584.96,5.5702,132428.16288,-7961.062879999983,7961.062879999983
3799,2024-09-23,21,11,91276.0,1584.96,5.5446,96667.66137599999,-5391.661375999989,5391.661375999989
3036,2024-09-24,21,13,113549.0,1584.96,5.4702,112710.626496,838.3735040000029,0.0
9402,2024-10-06,21,7,61142.0,1584.96,5.4686,60672.585792,469.41420800000196,0.0
2844,2024-10-23,21,1,8298.25,1584.96,5.7149,9057.887904000001,-759.6379040000011,759.6379040000011
4658,2024-10-30,21,4,33191.1,1584.96,5.7801,36644.909184000004,-3453.809184000005,3453.809184000005
9354,2024-11-29,21,15,131018.0,1584.96,6.0535,143918.3304,-12900.330400000006,12900.330400000006
2526,2024-11-30,21,15,124467.1,1584.96,6.0535,143918.3304,-19451.2304,19451.2304
4276,2024-12-13,21,2,17469.0,1584.96,6.04,19146.3168,-1677.3168000000005,1677.3168000000005
7765,2023-01-01,22,2,74960.7,7630.67,,,,
7309,2023-01-05,22,13,487242.65,7630.67,5.4026,535930.950646,-48688.30064599996,48688.30064599996
6120,2023-01-11,22,3,118359.0,7630.67,5.202,119084.23602000001,-725.2360200000112,725.2360200000112
6596,2023-01-13,22,10,374802.55,7630.67,5.1146,390278.24782000005,-15475.69782000006,15475.69782000006
4563,2023-01-28,22,15,591793.0,7630.67,5.0767,581079.3358349999,10713.664165000082,0.0
2419,2023-01-31,22,10,374802.55,7630.67,5.0993,389110.75531000004,-14308.205310000048,14308.205310000048
8711,2023-02-04,22,9,337322.2,7630.67,5.103,350453.78108999995,-13131.581089999934,13131.581089999934
6193,2023-02-05,22,9,337322.2,7630.67,5.103,350453.78108999995,-13131.581089999934,13131.581089999934
3211,2023-02-22,22,8,315623.0,7630.67,5.173,315787.64728000003,-164.6472800000338,164.6472800000338
7354,2023-03-13,22,8,315623.0,7630.67,5.24,319877.6864,-4254.686400000006,4254.686400000006
650,2023-03-27,22,13,487242.65,7630.67,5.2306,518868.772526,-31626.122525999963,31626.122525999963
9158,2023-04-05,22,2,74960.7,7630.67,5.0447,76988.88189799999,-2028.1818979999953,2028.1818979999953
5763,2023-04-09,22,4,157811.0,7630.67,5.0683,154698.099044,3112.9009559999977,0.0
965,2023-04-14,22,7,262361.5,7630.67,4.9455,264162.349395,-1800.8493950000266,1800.8493950000266
5944,2023-04-20,22,9,355076.0,7630.67,5.0497,346793.34869099996,8282.651309000037,0.0
2741,2023-04-24,22,3,118359.0,7630.67,5.0595,115822.124595,2536.875404999999,0.0
3175,2023-05-05,22,15,591793.0,7630.67,4.9696,568820.6644799999,22972.33552000008,0.0
8962,2023-05-06,22,2,78906.0,7630.67,4.9696,75842.75526399999,3063.244736000008,0.0
9028,2023-05-12,22,11,433981.0,7630.67,4.9234,413257.247458,20723.752541999973,0.0
9142,2023-06-02,22,2,78906.0,7630.67,4.9558,75632.148772,3273.8512279999995,0.0
2423,2023-06-04,22,13,512887.0,7630.67,4.9558,491608.967018,21278.032981999975,0.0
9091,2023-06-28,22,4,157811.0,7630.67,4.8563,148227.29088400002,9583.709115999984,0.0
1277,2023-06-28,22,5,197264.0,7630.67,4.8563,185284.11360500002,11979.88639499998,0.0
4593,2023-06-30,22,5,197264.0,7630.67,4.8192,183868.62432,13395.375679999997,0.0
1426,2023-07-06,22,11,433981.0,7630.67,4.8977,411100.05704900005,22880.942950999946,0.0
6960,2023-07-14,22,6,236717.0,7630.67,4.7957,219566.424714,17150.575286000007,0.0
2222,2023-07-24,22,13,487242.65,7630.67,4.7457,470767.31804700004,16475.331952999986,0.0
8264,2023-08-12,22,1,37480.35,7630.67,4.8918,37327.711506,152.6384939999989,0.0
6753,2023-08-30,22,2,78906.0,7630.67,4.8653,74250.99750200001,4655.002497999987,0.0
8908,2023-09-05,22,3,118359.0,7630.67,4.9705,113784.735705,4574.264295000001,0.0
1204,2023-09-21,22,2,74960.7,7630.67,4.9229,75130.050686,-169.35068600000523,169.35068600000523
4307,2023-09-21,22,11,433981.0,7630.67,4.9229,413215.278773,20765.721227,0.0
3674,2023-09-23,22,8,315623.0,7630.67,4.9131,299921.958216,15701.041784000001,0.0
4608,2023-09-28,22,12,449762.3,7630.67,5.0475,462189.68189999997,-12427.381899999978,12427.381899999978
2959,2023-10-02,22,6,236717.0,7630.67,5.0679,232028.834958,4688.165042000008,0.0
8236,2023-10-13,22,6,224881.15,7630.67,5.0625,231781.60125,-6900.451250000013,6900.451250000013
6122,2023-10-15,22,5,187400.8,7630.67,5.0625,193151.334375,-5750.5343750000175,5750.5343750000175
4413,2023-11-16,22,9,337322.2,7630.67,4.8575,333593.815725,3728.3842750000185,0.0
356,2023-11-20,22,1,37480.35,7630.67,4.8723,37178.913441000004,301.4365589999943,0.0
2449,2023-11-27,22,13,512887.0,7630.67,4.8951,485587.60532100004,27299.39467899996,0.0
9214,2023-12-06,22,12,473434.0,7630.67,4.9031,448967.256924,24466.743076000013,0.0
2892,2023-12-06,22,7,262361.5,7630.67,4.9031,261897.566539,463.9334610000078,0.0
7827,2023-12-10,22,1,39453.0,7630.67,4.9158,37510.847586,1942.1524139999965,0.0
1704,2023-12-19,22,9,337322.2,7630.67,4.8663,334198.164789,3124.0352110000094,0.0
7579,2023-12-24,22,14,524723.0,7630.67,4.8619,519393.76262200007,5329.2373779999325,0.0
1438,2024-01-03,22,10,394529.0,7630.67,4.9212,375520.53203999996,19008.467960000038,0.0
7502,2024-01-18,22,3,112441.05,7630.67,4.9403,113093.39700299999,-652.347002999988,652.347002999988
2746,2024-01-21,22,13,487242.65,7630.67,4.9223,488285.810233,-1043.1602330000023,1043.1602330000023
6237,2024-01-24,22,11,433981.0,7630.67,4.9192,412904.71050399996,21076.28949600004,0.0
4886,2024-01-25,22,9,337322.2,7630.67,4.9232,338105.830896,-783.630896000017,783.630896000017
5444,2024-02-02,22,1,39453.0,7630.67,4.9471,37749.687557,1703.3124430000025,0.0
1337,2024-02-06,22,15,591793.0,7630.67,4.9687,568717.6504350001,23075.349564999924,0.0
5910,2024-02-26,22,5,187400.8,7630.67,4.9819,190076.174365,-2675.374365000025,2675.374365000025
7040,2024-03-02,22,6,224881.15,7630.67,4.9596,227070.425592,-2189.27559200002,2189.27559200002
3303,2024-03-22,22,2,78906.0,7630.67,4.9897,76149.508198,2756.491802000004,0.0
8386,2024-04-01,22,1,39453.0,7630.67,5.0532,38559.30164400001,893.6983559999935,0.0
2217,2024-04-01,22,4,149920.45,7630.67,5.0532,154237.20657600003,-4316.756576000014,4316.756576000014
7179,2024-04-08,22,14,552340.0,7630.67,5.0421,538644.416898,13695.583101999946,0.0
5163,2024-05-03,22,10,394529.0,7630.67,5.0668,386630.78755999997,7898.212440000032,0.0
4178,2024-05-18,22,9,337322.2,7630.67,5.1157,351325.966671,-14003.76667099999,14003.76667099999
247,2024-05-23,22,11,412281.95,7630.67,5.1443,431799.012491,-19517.06249099999,19517.06249099999
8823,2024-05-28,22,12,473434.0,7630.67,5.1538,471923.364552,1510.6354479999864,0.0
1937,2024-06-08,22,14,524723.0,7630.67,5.2802,564080.492276,-39357.492275999975,39357.492275999975
6354,2024-06-11,22,10,374802.55,7630.67,5.3524,408423.98108,-33621.43108000001,33621.43108000001
8990,2024-06-15,22,4,149920.45,7630.67,5.363,163693.13284,-13772.682839999994,13772.682839999994
8476,2024-06-27,22,12,449762.3,7630.67,5.5229,505721.12811600004,-55958.82811600005,55958.82811600005
1335,2024-06-28,22,3,118359.0,7630.67,5.5589,127254.39438900002,-8895.394389000023,8895.394389000023
1446,2024-07-02,22,15,562203.35,7630.67,5.6677,648725.225385,-86521.87538500002,86521.87538500002
410,2024-07-24,22,12,473434.0,7630.67,5.6346,515949.27818399994,-42515.27818399994,42515.27818399994
374,2024-08-06,22,15,562203.35,7630.67,5.6528,647019.77064,-84816.42064000003,84816.42064000003
234,2024-08-17,22,2,74960.7,7630.67,5.4632,83375.752688,-8415.052687999996,8415.052687999996
6710,2024-08-23,22,12,449762.3,7630.67,5.5263,506032.459452,-56270.15945199999,56270.15945199999
9431,2024-09-13,22,2,74960.7,7630.67,5.5717,85031.608078,-10070.908078000008,10070.908078000008
1918,2024-09-25,22,12,473434.0,7630.67,5.4736,501206.82374400005,-27772.823744000052,27772.823744000052
135,2024-09-26,22,11,433981.0,7630.67,5.4412,456720.01764400007,-22739.017644000065,22739.017644000065
1956,2024-10-04,22,2,74960.7,7630.67,5.4686,83458.16392400001,-8497.46392400001,8497.46392400001
6404,2024-10-11,22,9,337322.2,7630.67,5.6263,386391.947589,-49069.74758899998,49069.74758899998
8832,2024-10-18,22,12,449762.3,7630.67,5.6672,518934.39628800005,-69172.09628800006,69172.09628800006
3469,2024-11-06,22,13,512887.0,7630.67,5.7648,571860.7234080001,-58973.72340800008,58973.72340800008
2031,2024-12-07,22,5,187400.8,7630.67,6.0293,230037.993155,-42637.193155000015,42637.193155000015
8466,2024-12-30,22,8,299841.85,7630.67,6.1923,378011.18272800004,-78169.33272800007,78169.33272800007
3864,2023-01-08,23,9,95577.6,2108.74,5.2855,100311.70743,-4734.107429999989,4734.107429999989
6223,2023-01-20,23,15,167679.0,2108.74,5.1986,164437.43646,3241.563540000003,0.0
6848,2023-01-30,23,10,106196.7,2108.74,5.0959,107459.28166,-1262.5816599999962,1262.5816599999962
4,2023-02-03,23,5,55893.0,2108.74,5.103,53804.50109999999,2088.4989000000132,0.0
2486,2023-02-04,23,1,11179.0,2108.74,5.103,10760.900219999998,418.0997800000023,0.0
7901,2023-02-05,23,10,111786.0,2108.74,5.103,107609.00219999997,4176.9978000000265,0.0
9662,2023-02-22,23,3,33536.0,2108.74,5.173,32725.536059999995,810.4639400000051,0.0
7819,2023-02-28,23,5,53098.35,2108.74,5.2078,54909.480859999996,-1811.1308599999975,1811.1308599999975
7610,2023-03-08,23,5,53098.35,2108.74,5.1387,54180.91119,-1082.5611900000004,1082.5611900000004
293,2023-03-14,23,13,138055.9,2108.74,5.2362,143543.197044,-5487.297044000006,5487.297044000006
5664,2023-03-24,23,6,63718.4,2108.74,5.2921,66957.97772399998,-3239.5777239999807,3239.5777239999807
3085,2023-03-31,23,4,44715.0,2108.74,5.0804,42852.970784,1862.0292160000026,0.0
6973,2023-04-18,23,14,148675.95,2108.74,4.9678,146661.180008,2014.769992000016,0.0
9791,2023-06-24,23,11,116816.75,2108.74,4.7799,110875.22958599999,5941.520414000013,0.0
2857,2023-07-06,23,3,33536.0,2108.74,4.8977,30983.927694,2552.072305999998,0.0
4506,2023-08-02,23,3,33536.0,2108.74,4.8083,30418.363626,3117.6363740000015,0.0
2087,2023-08-02,23,14,148675.95,2108.74,4.8083,141952.363588,6723.586412000004,0.0
8126,2023-08-11,23,14,156501.0,2108.74,4.8918,144417.480648,12083.519352000003,0.0
9330,2023-08-24,23,9,95577.6,2108.74,4.8748,92517.17176799997,3060.4282320000348,0.0
8700,2023-10-04,23,12,134144.0,2108.74,5.1526,130385.92468799997,3758.07531200003,0.0
9153,2023-10-31,23,3,33536.0,2108.74,5.0575,31994.857649999998,1541.142350000002,0.0
8384,2023-11-15,23,10,106196.7,2108.74,4.8682,102657.68067999999,3539.0193200000067,0.0
9230,2023-12-10,23,14,148675.95,2108.74,4.9158,145126.01728799997,3549.932712000038,0.0
5545,2024-01-07,23,7,74337.5,2108.74,4.8899,72180.69408199999,2156.8059180000128,0.0
3383,2024-02-23,23,7,78250.0,2108.74,4.9851,73585.958418,4664.041582000005,0.0
2010,2024-02-26,23,15,167679.0,2108.74,4.9819,157582.97709,10096.02291,0.0
8859,2024-03-01,23,15,159295.05,2108.74,4.9596,156877.60355999996,2417.446440000029,0.0
1214,2024-03-02,23,11,116816.75,2108.74,4.9596,115043.57594399998,1773.174056000018,0.0
5835,2024-03-07,23,3,33536.0,2108.74,4.9364,31228.752408,2307.2475919999997,0.0
1919,2024-03-08,23,14,156501.0,2108.74,4.9751,146876.693236,9624.306764000008,0.0
9597,2024-03-10,23,7,78250.0,2108.74,4.9751,73438.346618,4811.653382000004,0.0
7475,2024-03-14,23,4,42479.25,2108.74,4.9768,41979.108927999994,500.1410720000058,0.0
3002,2024-04-02,23,10,111786.0,2244.66,5.0476,113301.45816000001,-1515.4581600000092,1515.4581600000092
1128,2024-04-11,23,14,148675.95,2244.66,5.0765,159530.23086,-10854.280859999999,10854.280859999999
4174,2024-04-14,23,7,74337.5,2244.66,5.1364,80706.301368,-6368.801368,6368.801368
9611,2024-04-15,23,8,89429.0,2244.66,5.1746,92921.741088,-3492.741087999995,3492.741087999995
7388,2024-04-15,23,13,145322.0,2244.66,5.1746,150997.829268,-5675.829268000001,5675.829268000001
4339,2024-05-09,23,5,55893.0,2244.66,5.1577,57886.41441,-1993.4144099999976,1993.4144099999976
8322,2024-05-11,23,9,95577.6,2244.66,5.1464,103967.26401599999,-8389.66401599998,8389.66401599998
9484,2024-05-17,23,3,31859.2,2244.66,5.1157,34449.021486,-2589.821485999997,2589.821485999997
9458,2024-05-18,23,14,156501.0,2244.66,5.1157,160762.100268,-4261.100268000009,4261.100268000009
4169,2024-06-03,23,8,89429.0,2244.66,5.2373,94047.662544,-4618.662544000006,4618.662544000006
9051,2024-06-27,23,6,67072.0,2244.66,5.5229,74382.19628399999,-7310.196283999991,7310.196283999991
2309,2024-07-01,23,13,138055.9,2244.66,5.5893,163099.01579399998,-25043.115793999983,25043.115793999983
2798,2024-07-06,23,5,55893.0,2244.66,5.497,61694.48009999999,-5801.480099999993,5801.480099999993
7516,2024-07-25,23,14,148675.95,2244.66,5.6402,177244.638648,-28568.68864799998,28568.68864799998
6840,2024-08-10,23,15,159295.05,2244.66,5.5115,185571.65384999997,-26276.603849999985,26276.603849999985
8508,2024-08-14,23,1,10620.05,2244.66,5.4502,12233.845931999998,-1613.795931999999,1613.795931999999
4667,2024-08-18,23,10,111786.0,2244.66,5.4632,122630.26511999998,-10844.265119999982,10844.265119999982
9688,2024-08-19,23,2,21239.15,2244.66,5.4237,24348.724884,-3109.574883999998,3109.574883999998
220,2024-08-29,23,14,148675.95,2244.66,5.6358,177106.36759199997,-28430.417591999954,28430.417591999954
1440,2024-09-05,23,13,138055.9,2244.66,5.6049,163554.232842,-25498.332842000003,25498.332842000003
6373,2024-10-05,23,1,10620.05,2244.66,5.4686,12275.147676,-1655.0976760000012,1655.0976760000012
2150,2024-10-06,23,12,134144.0,2244.66,5.4686,147301.772112,-13157.772112000006,13157.772112000006
8531,2024-10-13,23,6,67072.0,2244.66,5.6263,75774.783348,-8702.783347999997,8702.783347999997
5069,2024-10-17,23,10,111786.0,2244.66,5.6758,127402.41227999999,-15616.41227999999,15616.41227999999
5381,2024-10-18,23,3,31859.2,2244.66,5.6672,38162.811456,-6303.611456000002,6303.611456000002
4750,2024-10-19,23,5,53098.35,2244.66,5.6672,63604.68576,-10506.335760000002,10506.335760000002
7753,2024-10-26,23,1,10620.05,2244.66,5.6969,12787.603554,-2167.553554,2167.553554
461,2024-10-29,23,4,42479.25,2244.66,5.714,51303.94896,-8824.698960000002,8824.698960000002
1357,2024-11-01,23,1,10620.05,2244.66,5.8073,13035.414017999998,-2415.3640179999984,2415.3640179999984
9755,2024-11-11,23,1,10620.05,2244.66,5.798,13014.53868,-2394.4886800000004,2394.4886800000004
9984,2024-11-13,23,14,156501.0,2244.66,5.7713,181364.487612,-24863.487611999997,24863.487611999997
8150,2024-11-18,23,10,106196.7,2244.66,5.7603,129299.14997999999,-23102.44997999999,23102.44997999999
3078,2024-12-14,23,13,145322.0,2244.66,6.04,176250.7032,-30928.70319999999,30928.70319999999
3205,2024-12-19,23,9,100608.0,2244.66,6.1841,124930.81715399999,-24322.81715399999,24322.81715399999
2586,2023-03-05,24,12,278786.0,4129.65,5.2037,257873.51646,20912.483539999987,0.0
947,2023-03-16,24,15,331058.85,4129.65,5.2892,327638.1717,3420.6782999999705,0.0
4906,2023-03-16,24,7,154493.75,4129.65,5.2892,152897.81346,1595.9365399999951,0.0
3684,2023-03-20,24,7,154493.75,4129.65,5.2467,151669.24258499997,2824.507415000029,0.0
1450,2023-04-20,24,7,162625.0,4129.65,5.0497,145974.45523499997,16650.544765000028,0.0
2351,2023-05-13,24,3,69697.0,4129.65,4.9234,60995.756429999994,8701.243570000006,0.0
4899,2023-05-24,24,8,185857.0,4129.65,4.9474,163448.24328,22408.756720000005,0.0
3377,2023-05-30,24,1,23232.0,4129.65,5.0593,20893.138245,2338.8617550000017,0.0
8260,2023-06-03,24,13,286917.1,4129.65,4.9558,266054.35310999997,20862.74689000001,0.0
423,2023-06-06,24,8,185857.0,4129.65,4.9292,162846.96623999998,23010.03376000002,0.0
5418,2023-06-27,24,1,23232.0,4129.65,4.7903,19782.262394999998,3449.737605000002,0.0
2536,2023-07-06,24,13,302018.0,4129.65,4.8977,262935.228465,39082.77153500001,0.0
1316,2023-08-25,24,8,176564.15,4129.65,4.8772,161129.03183999998,15435.118160000013,0.0
800,2023-08-28,24,7,154493.75,4129.65,4.8938,141467.76818999997,13025.981810000027,0.0
7107,2023-09-12,24,15,331058.85,4129.65,4.9505,306657.48487499997,24401.36512500001,0.0
9425,2023-10-15,24,6,139393.0,4129.65,5.0625,125438.11875,13954.881250000006,0.0
5604,2023-10-26,24,7,162625.0,4129.65,5.0055,144696.74152499996,17928.25847500004,0.0
888,2023-10-27,24,15,348483.0,4129.65,4.948,306502.623,41980.37699999998,0.0
8576,2023-11-17,24,13,286917.1,4129.65,4.8849,262248.05470499996,24669.045295000018,0.0
2510,2023-11-18,24,4,88282.55,4129.65,4.8849,80691.70913999999,7590.840860000011,0.0
9403,2023-12-17,24,5,110352.95,4129.65,4.9397,101996.160525,8356.789474999998,0.0
171,2023-12-22,24,12,278786.0,4129.65,4.8619,240935.34402000002,37850.65597999998,0.0
3138,2023-12-29,24,8,176564.15,4129.65,4.8413,159942.99636,16621.153640000004,0.0
2250,2024-01-07,24,12,278786.0,4129.65,4.8899,242322.90641999996,36463.093580000044,0.0
659,2024-01-19,24,11,255554.0,4129.65,4.9223,223601.13814499998,31952.861855000025,0.0
5927,2024-01-19,24,6,139393.0,4129.65,4.9223,121964.25716999998,17428.742830000017,0.0
6053,2024-01-28,24,2,46464.0,4129.65,4.9125,40573.81124999999,5890.188750000008,0.0
6247,2024-02-26,24,5,116161.0,4129.65,4.9819,102867.516675,13293.483324999994,0.0
6716,2024-02-29,24,1,22070.4,4129.65,4.9833,20579.284845,1491.1151550000031,0.0
104,2024-03-02,24,11,242776.3,4129.65,4.9596,225295.53353999997,17480.766460000013,0.0
3605,2024-03-19,24,8,185857.0,4129.65,5.0352,166348.90944,19508.09056000001,0.0
7734,2024-03-21,24,5,116161.0,4129.65,4.9807,102842.73877499998,13318.261225000024,0.0
7267,2024-04-10,24,9,198635.5,4129.65,5.0654,188264.96198999998,10370.538010000018,0.0
2198,2024-04-23,24,8,185857.0,4129.65,5.1626,170557.84872,15299.151279999991,0.0
501,2024-05-01,24,14,325251.0,4129.65,5.1718,299008.13418,26242.865820000006,0.0
8885,2024-06-29,24,8,176564.15,4129.65,5.5589,183650.49108,-7086.341080000013,7086.341080000013
548,2024-07-06,24,14,308988.45,4129.65,5.497,317809.60469999997,-8821.154699999955,8821.154699999955
893,2024-07-17,24,13,302018.0,4129.65,5.467,293498.35514999996,8519.64485000004,0.0
1923,2024-08-15,24,15,348483.0,4113.86,5.4651,337239.84429,11243.155710000021,0.0
754,2024-08-23,24,13,286917.1,4113.86,5.5263,295547.518734,-8630.418734000006,8630.418734000006
3924,2024-09-14,24,7,162625.0,4113.86,5.5717,160448.35633399998,2176.643666000018,0.0
8375,2024-09-18,24,14,325251.0,4113.86,5.4767,315425.278868,9825.721131999977,0.0
1420,2024-10-02,24,12,264846.7,4113.86,5.4305,268083.80076,-3237.100760000001,3237.100760000001
7062,2024-10-02,24,11,255554.0,4113.86,5.4305,245743.48403,9810.515970000008,0.0
1396,2024-10-14,24,2,44140.8,4113.86,5.6045,46112.25674,-1971.4567399999942,1971.4567399999942
7726,2024-11-11,24,7,162625.0,4113.86,5.798,166965.12196,-4340.1219599999895,4340.1219599999895
1529,2024-12-07,24,14,308988.45,4113.86,6.0293,347251.745372,-38263.295371999964,38263.295371999964
7777,2023-01-02,25,11,126721.45,2389.36,5.3436,140445.62505600002,-13724.175056000022,13724.175056000022
2707,2023-01-11,25,13,149761.8,2389.36,5.202,161582.85936,-11821.059360000014,11821.059360000014
7872,2023-01-23,25,15,181897.0,2389.36,5.1922,186090.52488,-4193.524880000012,4193.524880000012
